ARSON AND CRIMINAL DAMAGE,ARSON,Cann Hall,E05013882,Waltham Forest,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ARSON AND CRIMINAL DAMAGE,CRIMINAL DAMAGE,Cann Hall,E05013882,Waltham Forest,6,15,6,9,5,9,7,3,8,2,5,5,8,9,7,7,4,5,10,8,6,5,10,9
BURGLARY,BURGLARY - RESIDENTIAL,Cann Hall,E05013882,Waltham Forest,0,0,0,0,0,0,0,0,0,0,1,4,2,7,11,3,3,3,0,0,1,1,5,3
BURGLARY,BURGLARY BUSINESS AND COMMUNITY,Cann Hall,E05013882,Waltham Forest,0,3,0,3,1,1,1,2,4,4,3,1,5,2,2,4,6,5,4,0,2,3,5,2
BURGLARY,BURGLARY IN A DWELLING,Cann Hall,E05013882,Waltham Forest,3,5,5,7,1,7,1,4,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
DRUG OFFENCES,POSSESSION OF DRUGS,Cann Hall,E05013882,Waltham Forest,6,1,4,0,2,7,6,3,0,7,4,1,2,1,3,0,1,3,1,1,2,1,2,1
DRUG OFFENCES,TRAFFICKING OF DRUGS,Cann Hall,E05013882,Waltham Forest,2,3,1,0,1,2,2,0,0,0,0,2,1,6,4,7,2,6,9,5,1,0,0,4
MISCELLANEOUS CRIMES AGAINST SOCIETY,MISC CRIMES AGAINST SOCIETY,Cann Hall,E05013882,Waltham Forest,0,0,1,2,0,2,0,4,2,1,3,1,1,0,3,1,1,0,1,0,1,0,1,1
POSSESSION OF WEAPONS,POSSESSION OF WEAPONS,Cann Hall,E05013882,Waltham Forest,4,1,1,1,0,1,2,1,1,1,0,0,1,1,1,2,0,1,1,1,2,0,2,0
PUBLIC ORDER OFFENCES,OTHER OFFENCES PUBLIC ORDER,Cann Hall,E05013882,Waltham Forest,1,0,0,0,0,2,0,1,2,1,0,1,0,0,0,1,1,1,1,1,1,0,0,2
PUBLIC ORDER OFFENCES,PUBLIC FEAR ALARM OR DISTRESS,Cann Hall,E05013882,Waltham Forest,2,7,5,6,3,5,5,6,1,2,5,7,2,4,3,4,2,3,2,2,2,4,3,4
PUBLIC ORDER OFFENCES,RACE OR RELIGIOUS AGG PUBLIC FEAR,Cann Hall,E05013882,Waltham Forest,0,0,2,1,1,1,1,2,0,0,0,0,0,2,1,2,0,2,1,0,0,1,2,1
ROBBERY,ROBBERY OF BUSINESS PROPERTY,Cann Hall,E05013882,Waltham Forest,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,2,1,0,0,0
ROBBERY,ROBBERY OF PERSONAL PROPERTY,Cann Hall,E05013882,Waltham Forest,2,1,4,2,3,4,3,1,5,1,3,3,0,1,3,0,3,2,2,0,1,0,1,1
SEXUAL OFFENCES,OTHER SEXUAL OFFENCES,Cann Hall,E05013882,Waltham Forest,0,4,1,1,4,0,0,7,3,0,1,3,0,2,2,4,3,1,0,3,1,1,1,1
SEXUAL OFFENCES,RAPE,Cann Hall,E05013882,Waltham Forest,1,1,0,2,0,0,1,3,0,0,1,0,1,1,3,1,0,2,2,0,0,1,0,0
THEFT,BICYCLE THEFT,Cann Hall,E05013882,Waltham Forest,0,1,2,2,1,2,2,2,0,2,2,0,1,2,2,3,2,1,0,2,0,1,0,0
THEFT,OTHER THEFT,Cann Hall,E05013882,Waltham Forest,13,8,9,6,13,12,10,13,12,9,9,11,8,9,7,10,5,10,13,8,8,9,6,9
THEFT,SHOPLIFTING,Cann Hall,E05013882,Waltham Forest,1,3,1,1,2,3,0,0,1,0,1,0,5,0,4,0,0,1,0,5,1,1,0,2
THEFT,THEFT FROM THE PERSON,Cann Hall,E05013882,Waltham Forest,1,2,2,0,1,2,3,3,4,0,4,5,6,6,3,8,8,5,4,2,1,3,2,3
VEHICLE OFFENCES,AGGRAVATED VEHICLE TAKING,Cann Hall,E05013882,Waltham Forest,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VEHICLE OFFENCES,INTERFERING WITH A MOTOR VEHICLE,Cann Hall,E05013882,Waltham Forest,2,1,3,0,1,1,3,0,4,0,1,1,3,2,0,2,2,2,2,3,1,2,0,0
VEHICLE OFFENCES,THEFT FROM A VEHICLE,Cann Hall,E05013882,Waltham Forest,1,8,10,10,12,7,16,14,23,6,3,2,5,7,4,6,9,5,6,7,4,8,6,3
VEHICLE OFFENCES,THEFT OR UNAUTH TAKING OF A MOTOR VEH,Cann Hall,E05013882,Waltham Forest,4,2,8,10,13,7,4,6,5,6,4,5,4,6,5,7,8,4,7,3,4,6,4,5
VIOLENCE AGAINST THE PERSON,VIOLENCE WITH INJURY,Cann Hall,E05013882,Waltham Forest,18,13,13,11,9,6,9,7,14,6,3,8,5,7,8,12,11,6,9,7,13,10,13,5
VIOLENCE AGAINST THE PERSON,VIOLENCE WITHOUT INJURY,Cann Hall,E05013882,Waltham Forest,18,21,20,19,16,21,13,17,22,29,18,19,12,14,21,25,15,21,18,37,23,14,16,19
ARSON AND CRIMINAL DAMAGE,ARSON,Cathall,E05013883,Waltham Forest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARSON AND CRIMINAL DAMAGE,CRIMINAL DAMAGE,Cathall,E05013883,Waltham Forest,7,11,6,9,6,7,4,9,8,2,5,8,7,8,8,5,3,6,5,2,2,7,17,6
BURGLARY,BURGLARY - RESIDENTIAL,Cathall,E05013883,Waltham Forest,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,4,12,4,2,3,2,4,0,0
BURGLARY,BURGLARY BUSINESS AND COMMUNITY,Cathall,E05013883,Waltham Forest,0,0,1,0,0,0,0,2,0,0,2,1,4,2,2,2,6,8,2,0,2,1,0,0
BURGLARY,BURGLARY IN A DWELLING,Cathall,E05013883,Waltham Forest,1,3,1,0,4,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DRUG OFFENCES,POSSESSION OF DRUGS,Cathall,E05013883,Waltham Forest,4,3,6,5,9,4,3,3,0,3,5,3,4,0,2,5,5,5,11,0,2,2,6,6
DRUG OFFENCES,TRAFFICKING OF DRUGS,Cathall,E05013883,Waltham Forest,3,2,3,1,3,1,7,0,3,0,2,2,0,2,1,1,3,9,4,5,6,2,3,2
MISCELLANEOUS CRIMES AGAINST SOCIETY,MISC CRIMES AGAINST SOCIETY,Cathall,E05013883,Waltham Forest,0,1,3,0,0,1,4,1,0,2,1,2,3,1,0,0,1,0,0,1,0,1,1,0
POSSESSION OF WEAPONS,POSSESSION OF WEAPONS,Cathall,E05013883,Waltham Forest,0,1,0,1,2,0,1,2,1,1,0,0,0,1,2,0,0,0,1,0,0,1,0,0
PUBLIC ORDER OFFENCES,OTHER OFFENCES PUBLIC ORDER,Cathall,E05013883,Waltham Forest,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,1,0,0,0,0,0,0,2,1
PUBLIC ORDER OFFENCES,PUBLIC FEAR ALARM OR DISTRESS,Cathall,E05013883,Waltham Forest,3,1,2,0,0,3,0,2,2,4,1,3,5,1,1,2,1,1,6,1,1,2,3,1
PUBLIC ORDER OFFENCES,RACE OR RELIGIOUS AGG PUBLIC FEAR,Cathall,E05013883,Waltham Forest,0,0,1,0,2,0,0,1,4,0,0,1,1,0,2,1,0,0,0,1,0,1,1,0
PUBLIC ORDER OFFENCES,VIOLENT DISORDER,Cathall,E05013883,Waltham Forest,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ROBBERY,ROBBERY OF BUSINESS PROPERTY,Cathall,E05013883,Waltham Forest,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,5,1,5,0
ROBBERY,ROBBERY OF PERSONAL PROPERTY,Cathall,E05013883,Waltham Forest,2,3,2,7,1,1,0,3,3,2,5,0,4,3,0,2,2,1,1,1,1,3,1,4
SEXUAL OFFENCES,OTHER SEXUAL OFFENCES,Cathall,E05013883,Waltham Forest,1,1,2,0,1,2,2,1,0,0,3,0,1,0,1,1,4,0,0,4,1,0,0,1
SEXUAL OFFENCES,RAPE,Cathall,E05013883,Waltham Forest,0,0,0,2,1,2,1,0,0,0,0,0,1,0,2,0,1,0,0,1,1,0,0,2
THEFT,BICYCLE THEFT,Cathall,E05013883,Waltham Forest,1,2,0,2,4,2,0,1,1,0,0,1,0,3,4,6,4,3,1,2,0,2,1,1
THEFT,OTHER THEFT,Cathall,E05013883,Waltham Forest,10,9,7,10,9,2,7,5,7,6,12,4,6,7,9,10,3,2,7,2,12,8,8,6
THEFT,SHOPLIFTING,Cathall,E05013883,Waltham Forest,1,0,2,0,2,2,0,1,0,1,0,0,0,2,3,1,0,1,3,5,11,8,8,1
THEFT,THEFT FROM THE PERSON,Cathall,E05013883,Waltham Forest,1,1,1,4,1,6,2,2,4,4,3,1,8,3,6,1,6,3,2,1,2,6,4,3
VEHICLE OFFENCES,AGGRAVATED VEHICLE TAKING,Cathall,E05013883,Waltham Forest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
VEHICLE OFFENCES,INTERFERING WITH A MOTOR VEHICLE,Cathall,E05013883,Waltham Forest,0,1,1,1,1,1,0,1,1,0,2,0,2,2,0,0,0,0,2,0,1,1,1,0
VEHICLE OFFENCES,THEFT FROM A VEHICLE,Cathall,E05013883,Waltham Forest,2,6,10,7,8,2,2,6,10,0,2,4,5,3,7,2,1,6,7,6,1,2,6,0
VEHICLE OFFENCES,THEFT OR UNAUTH TAKING OF A MOTOR VEH,Cathall,E05013883,Waltham Forest,0,2,7,3,2,4,4,4,2,1,1,5,1,6,3,3,4,2,1,2,3,1,4,0
VIOLENCE AGAINST THE PERSON,HOMICIDE,Cathall,E05013883,Waltham Forest,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
VIOLENCE AGAINST THE PERSON,VIOLENCE WITH INJURY,Cathall,E05013883,Waltham Forest,6,7,12,11,8,8,5,1,5,4,5,5,2,12,5,2,6,3,4,8,3,5,7,3
VIOLENCE AGAINST THE PERSON,VIOLENCE WITHOUT INJURY,Cathall,E05013883,Waltham Forest,16,25,21,10,21,19,12,15,15,10,33,14,19,12,21,17,25,9,15,16,21,16,16,29
ARSON AND CRIMINAL DAMAGE,ARSON,Chapel End,E05013884,Waltham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ARSON AND CRIMINAL DAMAGE,CRIMINAL DAMAGE,Chapel End,E05013884,Waltham Forest,7,2,5,10,9,6,7,6,8,8,10,5,9,11,3,6,9,7,11,8,3,13,3,15
BURGLARY,BURGLARY - RESIDENTIAL,Chapel End,E05013884,Waltham Forest,0,0,0,0,0,0,0,0,0,0,1,5,6,6,4,4,6,1,4,6,4,8,6,8
BURGLARY,BURGLARY BUSINESS AND COMMUNITY,Chapel End,E05013884,Waltham Forest,0,2,2,1,4,1,2,4,1,1,3,3,1,1,2,0,0,4,2,1,0,3,0,1
BURGLARY,BURGLARY IN A DWELLING,Chapel End,E05013884,Waltham Forest,1,3,3,5,4,2,7,8,4,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0
DRUG OFFENCES,POSSESSION OF DRUGS,Chapel End,E05013884,Waltham Forest,2,1,5,4,2,7,3,2,0,0,3,5,1,1,1,4,4,4,3,4,1,3,5,1
DRUG OFFENCES,TRAFFICKING OF DRUGS,Chapel End,E05013884,Waltham Forest,0,0,1,0,1,1,1,1,5,0,4,4,13,15,9,6,2,10,1,3,9,2,1,5
MISCELLANEOUS CRIMES AGAINST SOCIETY,MISC CRIMES AGAINST SOCIETY,Chapel End,E05013884,Waltham Forest,0,4,2,2,0,2,0,1,2,0,1,1,0,2,1,3,1,0,1,1,1,2,0,1
POSSESSION OF WEAPONS,POSSESSION OF WEAPONS,Chapel End,E05013884,Waltham Forest,1,1,0,0,2,0,1,0,0,0,0,2,1,0,1,1,0,1,1,0,1,0,1,1
PUBLIC ORDER OFFENCES,OTHER OFFENCES PUBLIC ORDER,Chapel End,E05013884,Waltham Forest,1,2,1,2,0,0,0,0,1,1,3,0,1,1,0,1,0,1,0,0,0,0,0,1
PUBLIC ORDER OFFENCES,PUBLIC FEAR ALARM OR DISTRESS,Chapel End,E05013884,Waltham Forest,6,6,4,4,3,7,1,3,5,1,4,8,3,1,1,3,2,3,3,5,0,3,3,3
PUBLIC ORDER OFFENCES,RACE OR RELIGIOUS AGG PUBLIC FEAR,Chapel End,E05013884,Waltham Forest,1,1,2,1,1,0,3,1,1,0,1,1,0,0,5,4,1,1,1,0,0,0,0,3
ROBBERY,ROBBERY OF BUSINESS PROPERTY,Chapel End,E05013884,Waltham Forest,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,1
ROBBERY,ROBBERY OF PERSONAL PROPERTY,Chapel End,E05013884,Waltham Forest,0,0,2,3,0,1,2,4,5,2,1,4,3,5,6,0,6,3,9,1,3,4,2,6
SEXUAL OFFENCES,OTHER SEXUAL OFFENCES,Chapel End,E05013884,Waltham Forest,0,0,2,3,1,4,0,0,2,1,2,2,2,1,0,3,2,1,5,4,2,1,1,1
SEXUAL OFFENCES,RAPE,Chapel End,E05013884,Waltham Forest,1,2,0,0,2,1,0,1,0,0,0,2,0,0,0,1,1,0,0,2,2,0,0,0
THEFT,BICYCLE THEFT,Chapel End,E05013884,Waltham Forest,5,4,2,3,2,4,2,4,1,4,2,7,1,5,6,2,2,3,4,2,1,2,2,8
THEFT,OTHER THEFT,Chapel End,E05013884,Waltham Forest,11,11,9,9,8,14,12,8,10,12,16,11,9,9,11,13,8,8,4,13,7,9,8,8
THEFT,SHOPLIFTING,Chapel End,E05013884,Waltham Forest,1,2,1,3,4,2,0,2,0,2,3,0,4,0,2,5,3,2,0,1,0,2,0,2
THEFT,THEFT FROM THE PERSON,Chapel End,E05013884,Waltham Forest,1,3,5,2,0,5,4,10,7,3,8,6,12,9,4,7,10,2,6,11,4,3,6,5
VEHICLE OFFENCES,AGGRAVATED VEHICLE TAKING,Chapel End,E05013884,Waltham Forest,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
VEHICLE OFFENCES,INTERFERING WITH A MOTOR VEHICLE,Chapel End,E05013884,Waltham Forest,3,1,1,1,2,0,2,0,1,3,3,5,6,5,1,2,1,3,5,0,3,1,2,1
VEHICLE OFFENCES,THEFT FROM A VEHICLE,Chapel End,E05013884,Waltham Forest,2,3,7,7,6,7,15,8,11,4,8,8,12,13,4,8,15,14,11,12,8,11,7,4
VEHICLE OFFENCES,THEFT OR UNAUTH TAKING OF A MOTOR VEH,Chapel End,E05013884,Waltham Forest,4,5,5,4,7,9,5,5,9,5,7,1,4,5,6,2,14,15,15,6,8,6,2,4
VIOLENCE AGAINST THE PERSON,VIOLENCE WITH INJURY,Chapel End,E05013884,Waltham Forest,5,7,9,9,6,9,7,16,2,3,8,7,4,5,9,5,6,6,7,3,5,3,3,11
VIOLENCE AGAINST THE PERSON,VIOLENCE WITHOUT INJURY,Chapel End,E05013884,Waltham Forest,16,12,24,18,18,21,22,17,20,15,20,22,24,24,13,15,16,12,21,12,17,16,13,33
ARSON AND CRIMINAL DAMAGE,ARSON,Chingford Green,E05013885,Waltham Forest,0,0,1,1,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ARSON AND CRIMINAL DAMAGE,CRIMINAL DAMAGE,Chingford Green,E05013885,Waltham Forest,4,14,7,7,1,3,11,5,3,2,4,3,3,6,9,9,10,4,6,2,7,8,8,1
BURGLARY,BURGLARY - RESIDENTIAL,Chingford Green,E05013885,Waltham Forest,0,0,0,0,0,0,0,0,0,0,0,4,2,3,2,0,0,1,3,2,5,1,2,3
BURGLARY,BURGLARY BUSINESS AND COMMUNITY,Chingford Green,E05013885,Waltham Forest,0,0,1,0,2,0,2,0,0,0,0,0,1,1,2,3,2,3,1,1,1,2,6,2
BURGLARY,BURGLARY IN A DWELLING,Chingford Green,E05013885,Waltham Forest,1,3,1,1,1,1,3,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DRUG OFFENCES,POSSESSION OF DRUGS,Chingford Green,E05013885,Waltham Forest,6,4,2,3,4,2,1,2,0,3,2,1,0,0,0,0,2,0,2,0,1,11,2,2
DRUG OFFENCES,TRAFFICKING OF DRUGS,Chingford Green,E05013885,Waltham Forest,1,1,1,1,1,2,3,2,1,0,1,2,0,1,1,0,1,0,0,0,0,4,3,0
MISCELLANEOUS CRIMES AGAINST SOCIETY,MISC CRIMES AGAINST SOCIETY,Chingford Green,E05013885,Waltham Forest,0,0,1,1,3,0,0,1,1,1,0,0,1,2,0,0,3,0,0,0,0,0,1,0
POSSESSION OF WEAPONS,POSSESSION OF WEAPONS,Chingford Green,E05013885,Waltham Forest,1,1,2,0,0,0,1,2,0,1,2,0,0,0,0,1,0,1,2,0,0,0,0,0
PUBLIC ORDER OFFENCES,OTHER OFFENCES PUBLIC ORDER,Chingford Green,E05013885,Waltham Forest,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,3,4,0,1,0,0,1
PUBLIC ORDER OFFENCES,PUBLIC FEAR ALARM OR DISTRESS,Chingford Green,E05013885,Waltham Forest,1,9,4,2,1,1,2,5,4,2,1,1,2,2,5,8,2,2,7,7,0,0,2,1
PUBLIC ORDER OFFENCES,RACE OR RELIGIOUS AGG PUBLIC FEAR,Chingford Green,E05013885,Waltham Forest,1,0,3,1,0,3,0,0,1,0,0,2,0,2,2,0,2,1,1,0,0,2,0,1
ROBBERY,ROBBERY OF BUSINESS PROPERTY,Chingford Green,E05013885,Waltham Forest,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ROBBERY,ROBBERY OF PERSONAL PROPERTY,Chingford Green,E05013885,Waltham Forest,1,5,3,1,2,0,3,2,1,1,0,0,0,0,1,3,5,1,1,0,0,0,1,3
SEXUAL OFFENCES,OTHER SEXUAL OFFENCES,Chingford Green,E05013885,Waltham Forest,2,4,4,0,1,2,0,3,2,1,0,0,1,1,1,0,1,1,0,1,0,1,3,2
SEXUAL OFFENCES,RAPE,Chingford Green,E05013885,Waltham Forest,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,2,0,2,1,2,1,1
THEFT,BICYCLE THEFT,Chingford Green,E05013885,Waltham Forest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THEFT,OTHER THEFT,Chingford Green,E05013885,Waltham Forest,6,6,4,9,8,3,10,6,6,10,7,6,5,5,8,7,4,5,4,5,4,9,6,2
THEFT,SHOPLIFTING,Chingford Green,E05013885,Waltham Forest,3,2,1,3,4,1,3,5,6,6,3,2,7,4,10,6,7,3,6,12,2,9,9,3
THEFT,THEFT FROM THE PERSON,Chingford Green,E05013885,Waltham Forest,0,2,0,1,1,0,0,1,2,2,0,1,0,0,4,1,2,3,2,3,1,1,1,2
VEHICLE OFFENCES,AGGRAVATED VEHICLE TAKING,Chingford Green,E05013885,Waltham Forest,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
VEHICLE OFFENCES,INTERFERING WITH A MOTOR VEHICLE,Chingford Green,E05013885,Waltham Forest,0,1,2,0,0,0,2,2,2,4,0,1,0,1,1,0,0,1,3,2,1,1,1,1
VEHICLE OFFENCES,THEFT FROM A VEHICLE,Chingford Green,E05013885,Waltham Forest,1,4,7,3,5,2,5,5,1,3,1,6,9,5,0,6,8,3,6,4,4,2,1,6
VEHICLE OFFENCES,THEFT OR UNAUTH TAKING OF A MOTOR VEH,Chingford Green,E05013885,Waltham Forest,6,7,5,4,5,8,1,8,7,4,8,8,5,9,4,3,9,4,0,12,4,5,8,4
VIOLENCE AGAINST THE PERSON,VIOLENCE WITH INJURY,Chingford Green,E05013885,Waltham Forest,5,3,5,5,5,3,0,5,6,1,2,7,4,2,7,5,2,6,7,4,5,1,8,4
VIOLENCE AGAINST THE PERSON,VIOLENCE WITHOUT INJURY,Chingford Green,E05013885,Waltham Forest,11,18,14,21,9,13,18,20,13,18,19,17,16,11,9,18,6,12,12,14,13,7,15,15
ARSON AND CRIMINAL DAMAGE,ARSON,Endlebury,E05013886,Waltham Forest,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
ARSON AND CRIMINAL DAMAGE,CRIMINAL DAMAGE,Endlebury,E05013886,Waltham Forest,5,3,3,6,5,4,5,3,2,3,2,1,1,2,4,4,10,4,1,3,2,5,4,2
BURGLARY,BURGLARY - RESIDENTIAL,Endlebury,E05013886,Waltham Forest,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,5,0,2,3,1,6,2,3,2
BURGLARY,BURGLARY BUSINESS AND COMMUNITY,Endlebury,E05013886,Waltham Forest,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
BURGLARY,BURGLARY IN A DWELLING,Endlebury,E05013886,Waltham Forest,5,1,5,3,1,3,6,5,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0
DRUG OFFENCES,POSSESSION OF DRUGS,Endlebury,E05013886,Waltham Forest,2,3,1,1,4,1,1,1,0,0,0,0,1,0,4,2,0,1,0,1,1,0,3,0
DRUG OFFENCES,TRAFFICKING OF DRUGS,Endlebury,E05013886,Waltham Forest,1,1,1,0,0,0,2,1,1,0,0,1,4,0,0,0,1,1,3,2,2,5,0,0
MISCELLANEOUS CRIMES AGAINST SOCIETY,MISC CRIMES AGAINST SOCIETY,Endlebury,E05013886,Waltham Forest,0,0,2,0,0,0,0,3,0,1,1,0,1,1,3,1,0,0,0,3,1,2,0,0
POSSESSION OF WEAPONS,POSSESSION OF WEAPONS,Endlebury,E05013886,Waltham Forest,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
PUBLIC ORDER OFFENCES,OTHER OFFENCES PUBLIC ORDER,Endlebury,E05013886,Waltham Forest,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,2,0,0,2,1,1,1
PUBLIC ORDER OFFENCES,PUBLIC FEAR ALARM OR DISTRESS,Endlebury,E05013886,Waltham Forest,0,3,1,9,1,2,1,1,1,0,2,1,0,1,4,0,2,2,2,1,0,0,0,2
PUBLIC ORDER OFFENCES,RACE OR RELIGIOUS AGG PUBLIC FEAR,Endlebury,E05013886,Waltham Forest,3,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,2,0,1,1
ROBBERY,ROBBERY OF BUSINESS PROPERTY,Endlebury,E05013886,Waltham Forest,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ROBBERY,ROBBERY OF PERSONAL PROPERTY,Endlebury,E05013886,Waltham Forest,0,2,0,1,0,1,1,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,1
SEXUAL OFFENCES,OTHER SEXUAL OFFENCES,Endlebury,E05013886,Waltham Forest,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,2,0,0,1,1,1
SEXUAL OFFENCES,RAPE,Endlebury,E05013886,Waltham Forest,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1
THEFT,BICYCLE THEFT,Endlebury,E05013886,Waltham Forest,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
THEFT,OTHER THEFT,Endlebury,E05013886,Waltham Forest,1,8,5,5,3,9,3,2,2,5,2,5,1,4,0,2,3,1,2,3,5,1,2,1
THEFT,THEFT FROM THE PERSON,Endlebury,E05013886,Waltham Forest,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,0,0
VEHICLE OFFENCES,AGGRAVATED VEHICLE TAKING,Endlebury,E05013886,Waltham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
VEHICLE OFFENCES,INTERFERING WITH A MOTOR VEHICLE,Endlebury,E05013886,Waltham Forest,0,3,1,0,3,3,2,3,0,2,0,0,2,0,4,0,1,2,6,1,1,0,0,2
VEHICLE OFFENCES,THEFT FROM A VEHICLE,Endlebury,E05013886,Waltham Forest,3,1,3,4,4,1,3,1,3,6,3,3,5,4,3,1,4,4,5,5,0,2,3,5
VEHICLE OFFENCES,THEFT OR UNAUTH TAKING OF A MOTOR VEH,Endlebury,E05013886,Waltham Forest,3,2,5,2,4,4,3,8,6,4,4,7,4,8,6,5,3,3,7,9,2,4,2,2
VIOLENCE AGAINST THE PERSON,VIOLENCE WITH INJURY,Endlebury,E05013886,Waltham Forest,3,7,6,4,4,2,8,6,5,2,1,2,2,2,4,2,5,2,6,3,0,4,4,4
VIOLENCE AGAINST THE PERSON,VIOLENCE WITHOUT INJURY,Endlebury,E05013886,Waltham Forest,9,13,8,17,3,5,6,13,8,7,5,9,11,4,10,4,3,10,11,8,10,17,11,10
ARSON AND CRIMINAL DAMAGE,ARSON,Forest,E05013887,Waltham Forest,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0
ARSON AND CRIMINAL DAMAGE,CRIMINAL DAMAGE,Forest,E05013887,Waltham Forest,8,8,7,3,6,15,3,6,3,7,10,8,9,5,9,8,6,7,16,11,5,2,9,5
BURGLARY,BURGLARY - RESIDENTIAL,Forest,E05013887,Waltham Forest,0,0,0,0,0,0,0,0,0,0,0,7,1,7,2,2,10,2,2,3,4,3,6,1
BURGLARY,BURGLARY BUSINESS AND COMMUNITY,Forest,E05013887,Waltham Forest,0,0,1,1,2,4,0,2,0,0,1,7,1,3,0,1,3,2,5,0,1,0,3,0
BURGLARY,BURGLARY IN A DWELLING,Forest,E05013887,Waltham Forest,5,4,3,9,2,5,5,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
DRUG OFFENCES,POSSESSION OF DRUGS,Forest,E05013887,Waltham Forest,1,5,3,1,8,2,3,3,3,0,5,1,0,3,3,4,4,4,9,3,0,4,5,3
DRUG OFFENCES,TRAFFICKING OF DRUGS,Forest,E05013887,Waltham Forest,0,1,1,1,1,2,3,3,1,6,0,3,2,2,1,0,0,4,3,2,3,0,0,3
MISCELLANEOUS CRIMES AGAINST SOCIETY,MISC CRIMES AGAINST SOCIETY,Forest,E05013887,Waltham Forest,1,2,1,0,0,1,2,1,0,0,0,0,0,0,3,4,0,1,1,3,3,2,2,3
POSSESSION OF WEAPONS,POSSESSION OF WEAPONS,Forest,E05013887,Waltham Forest,1,2,1,1,0,1,0,2,0,1,2,1,2,0,2,0,0,0,1,0,1,0,1,1
PUBLIC ORDER OFFENCES,OTHER OFFENCES PUBLIC ORDER,Forest,E05013887,Waltham Forest,0,2,1,4,1,0,1,0,1,2,0,0,1,0,0,2,0,1,1,0,1,1,0,0
PUBLIC ORDER OFFENCES,PUBLIC FEAR ALARM OR DISTRESS,Forest,E05013887,Waltham Forest,3,3,7,6,2,9,6,11,9,3,6,3,8,7,10,8,8,5,7,2,2,1,2,8
PUBLIC ORDER OFFENCES,RACE OR RELIGIOUS AGG PUBLIC FEAR,Forest,E05013887,Waltham Forest,4,0,2,1,1,6,0,5,2,2,1,2,0,1,1,3,3,5,2,1,1,0,1,2
ROBBERY,ROBBERY OF BUSINESS PROPERTY,Forest,E05013887,Waltham Forest,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
ROBBERY,ROBBERY OF PERSONAL PROPERTY,Forest,E05013887,Waltham Forest,2,4,1,0,4,2,4,4,4,5,5,5,2,3,5,6,1,6,6,6,7,10,6,6
